stop_id	stop_name	stop_lat	stop_lon	fromNode	toNode	Distance	PulloutCapacity	TimePoint	PassengerCapacity
4099	Cole_St_&_Waller_St__	37.768528	-122.450427	0	0	0	0	1	100
4100	Columbus_Ave_&_Bay_St__	37.80551	-122.41784	0	0	0	0	1	100
4101	Columbus_Ave_&_Broadway___	37.798123	-122.406897	0	0	0	0	1	100
4102	Columbus_Ave_&_Broadway___	37.797626	-122.406465	0	0	0	0	1	100
4103	Columbus_Ave_&_Chestnut_St___	37.803794	-122.415136	0	0	0	0	1	100
4104	Columbus_Ave_&_Chestnut_St__	37.80341	-122.414586	0	0	0	0	1	100
4105	Columbus_Ave_&_Filbert_St___	37.801188	-122.411605	0	0	0	0	1	100
4106	Columbus_Ave_&_Francisco_St___	37.804517	-122.416167	0	0	0	0	1	100
4107	Columbus_Ave_&_Francisco_St__	37.804205	-122.415973	0	0	0	0	1	100
4108	Columbus_Ave_&_Green_St___	37.799386	-122.408723	0	0	0	0	1	100
4110	Columbus_Ave_&_Jackson_St	37.79607	-122.4043	0	0	0	0	1	100
4111	Columbus_Ave_&_Kearny_St___	37.797319	-122.405742	0	0	0	0	1	100
4113	Columbus_Ave_&_Lombard_St__	37.802687	-122.413531	0	0	0	0	1	100
4114	Columbus_Ave_&_Lombard_St__	37.802598	-122.413646	0	0	0	0	1	100
4115	Columbus_Ave_&_Mason_St___	37.802089	-122.41266	0	0	0	0	1	100
4116	Columbus_Ave_&_North_Point_St_	37.80549	-122.417589	0	0	0	0	1	100
4117	Columbus_Ave_&_Stockton_St___	37.79911	-122.408602	0	0	0	0	1	100
4118	Columbus_Ave_&_Taylor_St___	37.803285	-122.414643	0	0	0	0	1	100
4119	Columbus_Ave_&_Union_St__	37.8005	-122.410356	0	0	0	0	1	100
4120	Columbus_Ave_&_Union_St__	37.800384	-122.410436	0	0	0	0	1	100
4121	Columbus_Ave_&_Washington_St___	37.79591	-122.403682	0	0	0	0	1	100
4122	1095_CONNECTICUT_ST	37.753902	-122.397341	0	0	0	0	1	100
4123	Connecticut_St_&_17th_St__	37.76498	-122.397661	0	0	0	0	1	100
4124	Connecticut_St_&_17th_St__	37.764749	-122.397785	0	0	0	0	1	100
4125	Connecticut_St_&_18th_St__	37.762614	-122.397569	0	0	0	0	1	100
4126	Connecticut_St_&_18th_St__	37.76243	-122.39741	0	0	0	0	1	100
4127	Connecticut_St_&_19th_St__	37.76115	-122.39733	0	0	0	0	1	100
4128	Connecticut_St_&_25th_St__	37.752563	-122.396402	0	0	0	0	1	100
4129	Connecticut_St_&_26th_St__	37.75143	-122.396345	0	0	0	0	1	100
4130	Connecticut_St_&_26th_St__	37.751269	-122.396517	0	0	0	0	1	100
4131	Connecticut_St_&_Cesar_Chavez_St_	37.750002	-122.39622	0	0	0	0	1	100
4132	Connecticut_St_&_Cesar_Chavez_St_	37.749868	-122.396381	0	0	0	0	1	100
4137	Cordova_Ave_&_Prague_St__	37.710182	-122.434874	0	0	0	0	1	100
4138	Cordova_Ave_&_Winding_Way__	37.709638	-122.434828	0	0	0	0	1	100
4139	Cordova_Ave_&_Winding_Way__	37.709504	-122.434588	0	0	0	0	1	100
4142	Cortland_Ave_&_Andover_St__	37.73909	-122.41639	0	0	0	0	1	100
4143	Cortland_Ave_&_Andover_St__	37.73904	-122.41658	0	0	0	0	1	100
4145	Cortland_Ave_&_Bocana_St__	37.7393	-122.41846	0	0	0	0	1	100
4146	Cortland_Ave_&_Bocana_St__	37.73931	-122.41872	0	0	0	0	1	100
4147	Cortland_Ave_&_Bradford_St___	37.739791	-122.409746	0	0	0	0	1	100
4148	Cortland_Ave_&_Bayshore_Blvd_	37.73954	-122.4072	0	0	0	0	1	100
4149	Cortland_Ave_&_Elsie_St___	37.73992	-122.41997	0	0	0	0	1	100
4150	Cortland_Ave_&_Elsie_St___	37.7397	-122.41969	0	0	0	0	1	100
4151	Cortland_Ave_&_Ellsworth_St__	37.73892	-122.41455	0	0	0	0	1	100
4152	Cortland_Ave_&_Ellsworth_St__	37.738829	-122.414615	0	0	0	0	1	100
4153	Cortland_Ave_&_Folsom_St__	37.739	-122.41366	0	0	0	0	1	100
4154	Cortland_Ave_&_Folsom_St__	37.73892	-122.41343	0	0	0	0	1	100
4155	Cortland_Ave_&_Hilton_St__	37.739692	-122.40781	0	0	0	0	1	100
4156	Cortland_Ave_&_Mission_St___	37.74101	-122.42267	0	0	0	0	1	100
4157	Cortland_Ave_&_Mission_St___	37.74085	-122.42251	0	0	0	0	1	100
4158	Cortland_Ave_&_Prentiss_St__	37.73978	-122.41199	0	0	0	0	1	100
4159	Cortland_Ave_&_Prentiss_St__	37.73957	-122.41211	0	0	0	0	1	100
4160	Cortland_Ave_&_Prospect_Ave___	37.740294	-122.420904	0	0	0	0	1	100
4161	Cortland_Ave_&_Prospect_Ave___	37.7402	-122.42093	0	0	0	0	1	100
4162	210_Corbett_Ave___	37.7618	-122.442841	0	0	0	0	1	100
4163	211_Corbett_Ave___	37.761648	-122.442944	0	0	0	0	1	100
4164	320_Corbett_Ave__	37.759926	-122.445327	0	0	0	0	1	100
4165	341_Corbett_Ave__	37.759908	-122.445075	0	0	0	0	1	100
4166	539_Corbett_Ave___	37.757499	-122.444147	0	0	0	0	1	100
4167	795_Corbett_Ave	37.754118	-122.443013	0	0	0	0	1	100
4168	800_Corbett_Ave	37.75399	-122.443	0	0	0	0	1	100
4169	925_Corbett_Ave___	37.752083	-122.443414	0	0	0	0	1	100
4170	956_Corbett_Ave___	37.751682	-122.443712	0	0	0	0	1	100
4171	Corbett_Ave_&_Clayton_St___	37.75894	-122.44614	0	0	0	0	1	100
4172	Corbett_Ave_&_Clayton_St__	37.758659	-122.4459	0	0	0	0	1	100
4173	Corbett_Ave_&_Cuesta_Ct	37.75085	-122.44396	0	0	0	0	1	100
4174	Corbett_Ave_&_Danvers_St___	37.761202	-122.444044	0	0	0	0	1	100
4175	Corbett_Ave_&_Danvers_St___	37.761327	-122.444078	0	0	0	0	1	100
4176	Corbett_Ave_&_Douglass_St__	37.76208	-122.43962	0	0	0	0	1	100
4177	Corbett_Ave_&_Graystone_Ter_	37.75641	-122.44328	0	0	0	0	1	100
4178	Corbett_Ave_&_Graystone_Ter__	37.756446	-122.443425	0	0	0	0	1	100
4179	Corbett_Ave_&_Hattie_St__	37.761711	-122.441122	0	0	0	0	1	100
4180	Corbett_Ave_&_Hattie_St__	37.76161	-122.44112	0	0	0	0	1	100
4181	Corbett_Ave_&_Hopkins_Ave___	37.752869	-122.443815	0	0	0	0	1	100
4182	Corbett_Ave_&_Iron_Aly___	37.757794	-122.444754	0	0	0	0	1	100
4183	Corbett_Ave_&_Mars_St	37.760542	-122.44425	0	0	0	0	1	100
4184	Corbett_Ave_&_Mars_St	37.76048	-122.444479	0	0	0	0	1	100
4185	Corbett_Ave_&_Ord_St__	37.761898	-122.440216	0	0	0	0	1	100
4186	Corbett_Ave_&_Romain_St___	37.755483	-122.442795	0	0	0	0	1	100
4187	Corbett_Ave_&_Romain_St___	37.755349	-122.44283	0	0	0	0	1	100
4188	Crescent_Ave_&_Agnon_Ave__	37.735074	-122.421822	0	0	0	0	1	100
4189	Crescent_Ave_&_Andover_St__	37.734966	-122.416725	0	0	0	0	1	100
4190	Crescent_Ave_&_Andover_St__	37.734832	-122.416942	0	0	0	0	1	100
4191	Crescent_Ave_&_Arnold_Ave__	37.734966	-122.419726	0	0	0	0	1	100
4192	Crescent_Ave_&_College_Ave__	37.735253	-122.424056	0	0	0	0	1	100
4193	Crescent_Ave_&_Ellsworth_St__	37.734867	-122.414834	0	0	0	0	1	100
4195	Crescent_Ave_&_Folsom_St__	37.734804	-122.413586	0	0	0	0	1	100
4196	Crescent_Ave_&_Folsom_St__	37.73467	-122.413804	0	0	0	0	1	100
4197	Crescent_Ave_&_Leese_St__	37.735244	-122.422567	0	0	0	0	1	100
4198	Crescent_Ave_&_Mission_St__	37.735423	-122.424457	0	0	0	0	1	100
4199	Crescent_Ave_&_Murray_St__	37.735136	-122.420127	0	0	0	0	1	100
4200	Crescent_Ave_&_Porter_St__	37.734895	-122.418214	0	0	0	0	1	100
4201	Crescent_Ave_&_Putnam_St___	37.735009	-122.411169	0	0	0	0	1	100
4202	Crescent_Ave_&_Putnam_St__	37.734911	-122.411283	0	0	0	0	1	100
4203	Crescent_Ave_&_Roscoe_St__	37.735055	-122.418626	0	0	0	0	1	100
4204	Carmel_St_&_Belvedere_St__	37.76092	-122.447631	0	0	0	0	1	100
4205	Carmel_St_&_Twin_Peaks_Blvd	37.760935	-122.446634	0	0	0	0	1	100
4207	Crespi_Dr_&_Varela_Ave	37.7201	-122.47594	0	0	0	0	1	100
4209	40_CRESTLINE_DR	37.750388	-122.446577	0	0	0	0	1	100
4210	74_Crestline_Dr__	37.751762	-122.446198	0	0	0	0	1	100
4211	Fulton_St_&_33rd_Ave__	37.77223	-122.49318	0	0	0	0	1	100
4212	Fulton_St_&_33rd_Ave__	37.7721	-122.49288	0	0	0	0	1	100
4213	Fulton_St_&_36th_Ave__	37.77208	-122.49634	0	0	0	0	1	100
4214	Fulton_St_&_36th_Ave__	37.77197	-122.49557	0	0	0	0	1	100
4215	Fulton_St_&_37th_Ave__	37.77192	-122.49679	0	0	0	0	1	100
4216	Fulton_St_&_38th_Ave__	37.77198	-122.49798	0	0	0	0	1	100
4217	Fulton_St_&_40th_Ave__	37.77189	-122.50009	0	0	0	0	1	100
4218	Fulton_St_&_40th_Ave__	37.77179	-122.49991	0	0	0	0	1	100
4219	Fulton_St_&_43rd_Ave__	37.77177	-122.50306	0	0	0	0	1	100
4220	Fulton_St_&_43rd_Ave__	37.77159	-122.50363	0	0	0	0	1	100
4221	Fulton_St_&_46th_Ave__	37.77159	-122.50704	0	0	0	0	1	100
4222	Fulton_St_&_46th_Ave__	37.77148	-122.50631	0	0	0	0	1	100
4223	Fulton_St_&_Arguello_Blvd__	37.774372	-122.458507	0	0	0	0	1	100
4224	Fulton_St_&_Arguello_Blvd__	37.774282	-122.458003	0	0	0	0	1	100
4225	Fulton_St_&_Clayton_St__	37.77541	-122.45007	0	0	0	0	1	100
4226	Fulton_St_&_Clayton_St__	37.77537	-122.44929	0	0	0	0	1	100
4227	Fulton_St_&_Great_Hwy__	37.771421	-122.510792	0	0	0	0	1	100
4228	Fulton_St_&_La_Playa_St__	37.77134	-122.50939	0	0	0	0	1	100
4229	Fulton_St_&_Masonic_Ave__	37.7759	-122.44627	0	0	0	0	1	100
4230	Fulton_St_&_Masonic_Ave__	37.77571	-122.446564	0	0	0	0	1	100
4231	Fulton_St_&_Park_Presidio_Blvd	37.77319	-122.47218	0	0	0	0	1	100
4232	Fulton_St_&_Park_Presidio_Blvd	37.77305	-122.47199	0	0	0	0	1	100
4233	Fulton_St_&_Parker_Ave__	37.775	-122.45324	0	0	0	0	1	100
4234	Fulton_St_&_Shrader_St__	37.77499	-122.45238	0	0	0	0	1	100
4235	Fulton_St_&_Stanyan_St	37.774756	-122.454519	0	0	0	0	1	100
4236	Fulton_St_&_Stanyan_StW	37.7748	-122.45484	0	0	0	0	1	100
4238	Fowler_Ave_&_Portola_Dr___	37.744356	-122.453233	0	0	0	0	1	100
4239	Golden_Gate_Ave_&_Hyde_St__	37.78166	-122.41509	0	0	0	0	1	100
4240	Golden_Gate_Ave_&_Jones_St__	37.78207	-122.41193	0	0	0	0	1	100
4241	Golden_Gate_Ave_&_Leavenworth_St_	37.781826	-122.413999	0	0	0	0	1	100
4242	Golden_Gate_Ave_&_Polk_St__	37.78123	-122.41833	0	0	0	0	1	100
4243	Golden_Gate_Ave_&_Van_Ness_Ave	37.78095	-122.42066	0	0	0	0	1	100
4245	Garfield_St_&_Beverly_St__	37.719719	-122.471533	0	0	0	0	1	100
4246	Garfield_St_&_Bright_St__	37.719988	-122.463459	0	0	0	0	1	100
4247	Garfield_St_&_Bright_St__	37.719791	-122.463642	0	0	0	0	1	100
4248	Garfield_St_&_Byxbee_St__	37.719737	-122.469735	0	0	0	0	1	100
4253	Garfield_St_&_Vernon_St__	37.719746	-122.467937	0	0	0	0	1	100
4254	Garfield_St_&_Victoria_St__	37.719613	-122.465452	0	0	0	0	1	100
4255	Geary_Blvd_&_3rd_Ave__	37.781277	-122.460938	0	0	0	0	1	100
4256	Geary_Blvd_&_3rd_Ave__	37.781045	-122.461156	0	0	0	0	1	100
4257	Geary_Blvd_&_6th_Ave__	37.781134	-122.464159	0	0	0	0	1	100
4258	Geary_Blvd_&_6th_Ave__	37.780902	-122.464377	0	0	0	0	1	100
4259	Geary_Blvd_&_9th_Ave__	37.780982	-122.467644	0	0	0	0	1	100
4260	Geary_Blvd_&_9th_Ave__	37.780777	-122.467323	0	0	0	0	1	100
4261	Geary_Blvd_&_12th_Ave__	37.780839	-122.470601	0	0	0	0	1	100
4262	Geary_Blvd_&_12th_Ave__	37.780607	-122.470819	0	0	0	0	1	100
4263	Geary_Blvd_&_17th_Ave__	37.780597	-122.476045	0	0	0	0	1	100
4264	Geary_Blvd_&_17th_Ave__	37.780365	-122.476263	0	0	0	0	1	100
4265	Geary_Blvd_&_20th_Ave__	37.780453	-122.479266	0	0	0	0	1	100
4266	Geary_Blvd_&_20th_Ave__	37.780221	-122.479484	0	0	0	0	1	100
4267	Geary_Blvd_&_22nd_Ave__	37.780346	-122.481398	0	0	0	0	1	100
4268	Geary_Blvd_&_23rd_Ave__	37.780078	-122.482693	0	0	0	0	1	100
4269	Geary_Blvd_&_25th_Ave__	37.78022	-122.48461	0	0	0	0	1	100
4270	Geary_Blvd_&_25th_Ave__	37.779979	-122.484825	0	0	0	0	1	100
4271	Geary_Blvd_&_28th_Ave__	37.780005	-122.487806	0	0	0	0	1	100
4272	Geary_Blvd_&_28th_Ave__	37.779862	-122.488046	0	0	0	0	1	100
4273	Geary_Blvd_&_30th_Ave__	37.779959	-122.489972	0	0	0	0	1	100
4274	Geary_Blvd_&_30th_Ave__	37.779727	-122.49019	0	0	0	0	1	100
4275	Geary_Blvd_&_32nd_Ave__	37.779646	-122.492069	0	0	0	0	1	100
4277	Geary_Blvd_&_33rd_Ave__	37.779744	-122.493227	0	0	0	0	1	100
4278	Geary_Blvd_&_33rd_Ave__	37.779798	-122.493445	0	0	0	0	1	100
4279	Geary_Blvd_&_33rd_Ave__	37.779574	-122.493399	0	0	0	0	1	100
4280	Geary_Blvd_&_36th_Ave__	37.779671	-122.496402	0	0	0	0	1	100
4281	Geary_Blvd_&_36th_Ave__	37.779439	-122.49662	0	0	0	0	1	100
4282	Geary_Blvd_&_39th_Ave__	37.779473	-122.500677	0	0	0	0	1	100
4283	Geary_Blvd_&_39th_Ave__	37.779286	-122.499829	0	0	0	0	1	100
4285	Geary_Blvd_&_42nd_Ave__	37.779151	-122.502775	0	0	0	0	1	100
4286	Geary_Blvd_&_45th_Ave__	37.779043	-122.506259	0	0	0	0	1	100
4287	Geary_Blvd_&_Arguello_Blvd__	37.781376	-122.458737	0	0	0	0	1	100
4288	Geary_Blvd_&_Arguello_Blvd__	37.781153	-122.458692	0	0	0	0	1	100
4289	Geary_Blvd_&_Baker_St__	37.782973	-122.442965	0	0	0	0	1	100
4290	Geary_Blvd_&_Collins_St__	37.782242	-122.449992	0	0	0	0	1	100
4291	Geary_Blvd_&_Collins_St__	37.782028	-122.449911	0	0	0	0	1	100
4292	Geary_Blvd_&_Commonwealth_St__	37.781528	-122.455677	0	0	0	0	1	100
4293	Geary_Blvd_&_Divisadero_St__	37.783428	-122.439366	0	0	0	0	1	100
4294	Geary_Blvd_&_Divisadero_St__	37.783178	-122.439572	0	0	0	0	1	100
4295	Geary_Blvd_&_Fillmore_St__	37.784391	-122.43305	0	0	0	0	1	100
4296	Geary_Blvd_&_Fillmore_St___	37.784257	-122.433313	0	0	0	0	1	100
4297	Geary_Blvd_&_Franklin_St__	37.78557	-122.42289	0	0	0	0	1	100
4298	Geary_Blvd_&_Gough_St__	37.785434	-122.425082	0	0	0	0	1	100
4299	Geary_Blvd_&_Hyde_St__	37.786351	-122.416611	0	0	0	0	1	100
4300	Geary_Blvd_&_Jones_St__	37.786769	-122.413332	0	0	0	0	1	100
4301	Geary_Blvd_&_Kearny_St__	37.787997	-122.403656	0	0	0	0	1	100
4302	Geary_Blvd_&_Larkin_St__	37.786137	-122.41825	0	0	0	0	1	100
4303	Geary_Blvd_&_Leavenworth_St__	37.786556	-122.414971	0	0	0	0	1	100
4304	Geary_Blvd_&_Laguna_St__	37.785033	-122.427811	0	0	0	0	1	100
4305	Geary_Blvd_&_Laguna_St__	37.784854	-122.428155	0	0	0	0	1	100
4307	Castro_St_&_14th_St__	37.76761	-122.43558	0	0	0	0	1	100
4308	Castro_St_&_14th_St__	37.76742	-122.43571	0	0	0	0	1	100
4309	Castro_St_&_15th_St__	37.76583	-122.43557	0	0	0	0	1	100
4310	Castro_St_&_15th_St__	37.76561	-122.43538	0	0	0	0	1	100
4311	Castro_St_&_16th_St__	37.764164	-122.435254	0	0	0	0	1	100
4312	Castro_St_&_16th_St__	37.76427	-122.43544	0	0	0	0	1	100
4313	Castro_St_&_17th_St__	37.76237	-122.43508	0	0	0	0	1	100
4314	Castro_St_&_18th_St__	37.760836	-122.434934	0	0	0	0	1	100
4315	Castro_St_&_18th_St__	37.760747	-122.435071	0	0	0	0	1	100
4316	Castro_St_&_19th_St__	37.75939	-122.43491	0	0	0	0	1	100
4317	Castro_St_&_19th_St__	37.75916	-122.43479	0	0	0	0	1	100
4318	Castro_St_&_20th_St__	37.75778	-122.43477	0	0	0	0	1	100
4319	Castro_St_&_20th_St__	37.757632	-122.434636	0	0	0	0	1	100
4320	Castro_St_&_21st_St___	37.755955	-122.434465	0	0	0	0	1	100
4321	Castro_St_&_21st_St___	37.756098	-122.434625	0	0	0	0	1	100
4322	Castro_St_&_22nd_St__	37.75464	-122.43448	0	0	0	0	1	100
4323	Castro_St_&_22nd_St__	37.75441	-122.43431	0	0	0	0	1	100
4324	Castro_St_&_23rd_St___	37.752779	-122.434156	0	0	0	0	1	100
4325	Castro_St_&_23rd_St___	37.752895	-122.434316	0	0	0	0	1	100
4326	Castro_St_&_24th_St__	37.7512	-122.43401	0	0	0	0	1	100
4327	Castro_St_&_24th_St__	37.751253	-122.434179	0	0	0	0	1	100
4328	Castro_St_&_25th_St__	37.74981	-122.43404	0	0	0	0	1	100
4329	Castro_St_&_25th_St__	37.7496	-122.43383	0	0	0	0	1	100
4330	Castro_St_&_Duboce_Ave__	37.76918	-122.43596	0	0	0	0	1	100
4331	Castro_St_&_Duboce_Ave__	37.76895	-122.43571	0	0	0	0	1	100
4332	Castro_St_&_Elizabeth_St___	37.751886	-122.434053	0	0	0	0	1	100
4333	Castro_St_&_Elizabeth_St___	37.752083	-122.434248	0	0	0	0	1	100
4334	Castro_St_&_Market_St__	37.76214	-122.43519	0	0	0	0	1	100
4335	City_View_Way_&_Knollview_Way_	37.748898	-122.451377	0	0	0	0	1	100
4336	Curtis_St_&_Prague_St___	37.710209	-122.437955	0	0	0	0	1	100
4337	Cargo_Way_&_3rd_St__	37.74606	-122.38695	0	0	0	0	1	100
4338	Cargo_Way_&_3rd_St__	37.74577	-122.38665	0	0	0	0	1	100
4341	Daly_City_Bart_Station	37.705764	-122.469273	0	0	0	0	1	100
4342	14_Dakota_St__	37.75376	-122.39576	0	0	0	0	1	100
4343	101_Dakota_St___	37.75374	-122.39565	0	0	0	0	1	100
4345	Dakota_St_&_25th_St__	37.75268	-122.39468	0	0	0	0	1	100
4346	Davis_St_&_California_St__	37.79363	-122.3977	0	0	0	0	1	100
4347	Davis_St_&_Pine_St___	37.792608	-122.397532	0	0	0	0	1	100
4350	De_Haro_St_&_16th_St__	37.766056	-122.40163	0	0	0	0	1	100
4351	De_Haro_St_&_17th_St__	37.764762	-122.401516	0	0	0	0	1	100
4352	De_Haro_St_&_18th_St__	37.76221	-122.401243	0	0	0	0	1	100
4353	De_Haro_St_&_19th_St__	37.760934	-122.401117	0	0	0	0	1	100
4354	De_Haro_St_&_20th_St__	37.759667	-122.401026	0	0	0	0	1	100
4355	De_Haro_St_&_22nd_St__	37.757437	-122.400822	0	0	0	0	1	100
4356	De_Haro_St_&_23rd_St__	37.754885	-122.400571	0	0	0	0	1	100
4357	De_Haro_St_&_Mariposa_St__	37.763504	-122.401368	0	0	0	0	1	100
4358	De_Haro_St_&_Southern_Heights_Ave	37.758017	-122.400867	0	0	0	0	1	100
4359	5157_Diamond_Heights_Blvd___	37.74693	-122.4402	0	0	0	0	1	100
4360	Diamond_Heights_Blvd_&_Addison_St	37.740198	-122.435762	0	0	0	0	1	100
4361	Diamond_Heights_Blvd_&_Berkeley	37.73867	-122.43668	0	0	0	0	1	100
4362	Diamond_Heights_Blvd_&_Berkeley_Way	37.7386	-122.4369	0	0	0	0	1	100
4363	Diamond_Heights_Blvd_&_Diamond_St	37.74185	-122.43566	0	0	0	0	1	100
4364	Diamond_Heights_Blvd_&_Diamond_St	37.74159	-122.43574	0	0	0	0	1	100
4366	Diamond_Heights_Blvd_&_Duncan_St_	37.745239	-122.439852	0	0	0	0	1	100
4367	Diamond_Heights_Blvd_&_Gold_Mine_Dr	37.74363	-122.43751	0	0	0	0	1	100
4368	Diamond_Heights_Blvd_&_Gold_Mine_Dr	37.74029	-122.43588	0	0	0	0	1	100
4369	Diamond_Heights_Blvd_&_Gold_Mine_Dr	37.74359	-122.43786	0	0	0	0	1	100
4370	Diamond_St_&_24th_St__	37.75126	-122.43638	0	0	0	0	1	100
4371	Diamond_St_&_24th_St__	37.751075	-122.436219	0	0	0	0	1	100
4372	Diamond_St_&_25th_St__	37.74965	-122.43621	0	0	0	0	1	100
4373	Diamond_St_&_25th_St__	37.749486	-122.436059	0	0	0	0	1	100
4374	Diamond_St_&_26th_St__	37.747889	-122.43591	0	0	0	0	1	100
4375	Diamond_St_&_26th_St__	37.747853	-122.43607	0	0	0	0	1	100
4376	Diamond_St_&_27th_St__	37.746292	-122.435761	0	0	0	0	1	100
4377	Diamond_St_&_27th_St__	37.746256	-122.435922	0	0	0	0	1	100
4378	Diamond_St_&_28th_St__	37.744686	-122.435601	0	0	0	0	1	100
4379	Diamond_St_&_28th_St__	37.74465	-122.435762	0	0	0	0	1	100
4380	Diamond_St_&_29th_St__	37.743249	-122.435659	0	0	0	0	1	100
4381	Diamond_St_&_29th_St__	37.74308	-122.435487	0	0	0	0	1	100
4382	Diamond_St_&_Arbor_St___	37.738681	-122.434468	0	0	0	0	1	100
4383	Diamond_St_&_Arbor_St___	37.738262	-122.434674	0	0	0	0	1	100
4384	Diamond_St_&_Cesar_Chavez_St__	37.747104	-122.435841	0	0	0	0	1	100
4385	Diamond_St_&_Cesar_Chavez_St__	37.747068	-122.43599	0	0	0	0	1	100
4386	Diamond_St_&_Bosworth_St__	37.73339	-122.434102	0	0	0	0	1	100
4387	Diamond_St_&_Bosworth_St__	37.733327	-122.434309	0	0	0	0	1	100
4388	Diamond_St_&_Chenery_St__	37.73446	-122.433839	0	0	0	0	1	100
4389	Diamond_St_&_Chenery_St__	37.734469	-122.433953	0	0	0	0	1	100
4390	Diamond_St_&_Clipper_St__	37.748853	-122.436162	0	0	0	0	1	100
4391	Diamond_St_&_Clipper_St__	37.748683	-122.43599	0	0	0	0	1	100
4392	Diamond_St_&_Conrad_St__	37.7383	-122.4363	0	0	0	0	1	100
4393	Diamond_St_&_Conrad_St__	37.73841	-122.43593	0	0	0	0	1	100
4394	Diamond_St_&_Diamond_Heights_Blvd	37.741599	-122.43535	0	0	0	0	1	100
4395	Diamond_St_&_Diamond_Heights_Blvd	37.73822	-122.43726	0	0	0	0	1	100
4397	Diamond_St_&_Diamond_Heights_Blvd	37.74192	-122.435476	0	0	0	0	1	100
4398	Diamond_St_&_Duncan_St__	37.745641	-122.435864	0	0	0	0	1	100
4399	Diamond_St_&_Duncan_St__	37.745471	-122.435693	0	0	0	0	1	100
4400	Diamond_St_&_Moffitt_St___	37.7388	-122.43463	0	0	0	0	1	100
4401	Diamond_St_&_Moffitt_St__	37.73889	-122.4346	0	0	0	0	1	100
4402	Diamond_St_&_Surrey_St__	37.73623	-122.43444	0	0	0	0	1	100
4403	Diamond_St_&_Surrey_St__	37.73608	-122.43433	0	0	0	0	1	100
4404	Diamond_St_&_Sussex_St___	37.737342	-122.434617	0	0	0	0	1	100
4405	Diamond_St_&_Sussex_St__	37.73731	-122.43475	0	0	0	0	1	100
4406	Divisadero_St_&_Bay_St__	37.801907	-122.443319	0	0	0	0	1	100
4407	Divisadero_St_&_Beach_St__	37.803772	-122.443697	0	0	0	0	1	100
4408	Divisadero_St_&_Bush_St__	37.786283	-122.439996	0	0	0	0	1	100
4409	Divisadero_St_&_California_St_	37.788184	-122.440385	0	0	0	0	1	100
4410	Divisadero_St_&_California_St_	37.787988	-122.4405	0	0	0	0	1	100
4411	Divisadero_St_&_Chestnut_St__	37.800042	-122.442941	0	0	0	0	1	100
4412	Divisadero_St_&_Clay_St__	37.789977	-122.440741	0	0	0	0	1	100
4413	Divisadero_St_&_Clay_St__	37.78997	-122.44089	0	0	0	0	1	100
4414	Divisadero_St_&_Eddy_St__	37.7805	-122.43881	0	0	0	0	1	100
4415	Divisadero_St_&_Eddy_St__	37.780448	-122.438976	0	0	0	0	1	100
4418	Divisadero_St_&_Francisco_St__	37.80097	-122.443136	0	0	0	0	1	100
4421	Divisadero_St_&_Geary_Blvd__	37.783375	-122.439412	0	0	0	0	1	100
4422	Divisadero_St_&_Geary_Blvd__	37.78316	-122.439526	0	0	0	0	1	100
4423	Divisadero_St_&_Haight_St__	37.771329	-122.436983	0	0	0	0	1	100
4424	Divisadero_St_&_Haight_St__	37.77105	-122.4371	0	0	0	0	1	100
4425	Divisadero_St_&_Hayes_St__	37.775059	-122.437739	0	0	0	0	1	100
4426	Divisadero_St_&_Hayes_St__	37.774889	-122.437865	0	0	0	0	1	100
4427	Divisadero_St_&_Jackson_St__	37.79154	-122.44108	0	0	0	0	1	100
4428	Divisadero_St_&_Mcallister_St_	37.77786	-122.4383	0	0	0	0	1	100
4429	Divisadero_St_&_Mcallister_St_	37.777682	-122.438415	0	0	0	0	1	100
4430	Divisadero_St_&_North_Point_St	37.802844	-122.443514	0	0	0	0	1	100
4431	Divisadero_St_&_Oak_St__	37.773185	-122.43735	0	0	0	0	1	100
4432	Divisadero_St_&_Oak_St__	37.773051	-122.437487	0	0	0	0	1	100
4433	Divisadero_St_&_Pine_St__	37.786997	-122.440317	0	0	0	0	1	100
4434	Divisadero_St_&_Sutter_St__	37.785338	-122.439813	0	0	0	0	1	100
4435	Divisadero_St_&_Sutter_St__	37.78515	-122.439939	0	0	0	0	1	100
4436	Division_St_&_Bryant_St__	37.76934	-122.41074	0	0	0	0	1	100
4437	Division_St_&_Rhode_Island_St_	37.76976	-122.403152	0	0	0	0	1	100
4438	Division_St_&_Townsend_St__	37.769894	-122.403301	0	0	0	0	1	100
4439	Delta_St_&_Tioga_Ave___	37.71729	-122.40773	0	0	0	0	1	100
4440	Donahue_St_&_Innes_Ave___	37.729252	-122.369649	0	0	0	0	1	100
4441	Dawnview_Way_&_Burnett_Ave__	37.747925	-122.44511	0	0	0	0	1	100
4442	Dawnview_Way_&_Glenview_Dr__	37.748033	-122.447539	0	0	0	0	1	100
4443	Douglass_St_&_24th_St__	37.75112	-122.43854	0	0	0	0	1	100
4444	Douglass_St_&_Alvarado_St__	37.75352	-122.43875	0	0	0	0	1	100
4445	Drumm_St_&_California_St__	37.79398	-122.39635	0	0	0	0	1	100
4447	Duboce_Ave_&_Church_St__	37.769472	-122.429408	0	0	0	0	1	100
4448	Duboce_Ave_&_Church_St__	37.769409	-122.4294	0	0	0	0	1	100
